id,stream_id,question_text,answer,task_category,min_fps,source_url,clip_start_sec,clip_end_sec,haystack_file,haystack_subset,haystack_window_start_sec,haystack_window_duration_sec,insertion_offset_sec,position_bin,stream_needle_start_sec,stream_needle_end_sec,stream_cert_start_sec,stream_cert_end_sec,stream_query_time_sec
fpsbench_000904,fpsstream_000900,How does the speed of the car change throughout the video?,B,speed_recognition,11,https://www.youtube.com/watch?v=c3ISE9qP5Wo,54.0,57.0,subPlot_new_all_180.mp4,subPlot,187.974,597.0,320.08,middle,320.08,323.08,320.08,323.08,323.08
fpsbench_000905,fpsstream_000901,How does the speed of the car change throughout the video?,C,speed_recognition,7,https://www.youtube.com/watch?v=c3ISE9qP5Wo,58.0,62.0,count_18.mp4,count,46.931,596.0,430.761,late,430.761,434.761,430.761,434.761,434.761
fpsbench_000906,fpsstream_000902,How does the speed of the car change throughout the video?,A,speed_recognition,7,https://www.youtube.com/watch?v=AHjFsARRhj0,40.0,45.0,movie101_25.mp4,movie101,127.375,594.995,86.548,early,86.548,91.553,86.548,91.548,91.548
fpsbench_000907,fpsstream_000903,How does the speed of the car change as they take the left turn?,C,speed_recognition,4,https://www.youtube.com/watch?v=AHjFsARRhj0,154.0,160.0,subPlot_new_all_20.mp4,subPlot,355.715,593.994,248.117,middle,248.117,254.123,248.117,254.117,254.117
fpsbench_000908,fpsstream_000904,How does the speed of the car change throughout the video?,A,speed_recognition,7,https://www.youtube.com/watch?v=rYLcToYRI6c,23.0,28.0,count_185.mp4,count,288.742,594.995,511.159,late,511.159,516.164,511.159,516.159,516.159
fpsbench_000909,fpsstream_000905,How does the speed of the car change throughout the video?,C,speed_recognition,8,https://www.youtube.com/watch?v=rYLcToYRI6c,42.0,46.0,count_30.mp4,count,738.126,595.996,69.551,early,69.551,73.555,69.551,73.551,73.551
fpsbench_000910,fpsstream_000906,Why does the cat get launched upwards?,A,causality_detection,6,https://www.youtube.com/watch?v=bigAEobpaNk,5.0,12.0,order_111.mp4,order,79.842,592.993,328.133,middle,328.133,335.14,331.133,335.133,335.133
fpsbench_000911,fpsstream_000907,What causes the end of the match?,B,causality_detection,4,https://www.youtube.com/watch?v=0B1f38mrHhQ,57.0,64.0,subPlot_new_all_25.mp4,subPlot,2184.134,592.993,496.946,late,496.946,503.953,499.946,503.946,503.946
fpsbench_000912,fpsstream_000908,Why does the man in red shorts almost fall over?,D,causality_detection,4,https://www.youtube.com/watch?v=bMktpy7Smhk,260.0,270.0,subPlot_new_all_1.mp4,subPlot,350.508,590.0,132.882,early,132.882,142.882,137.882,141.882,141.882
fpsbench_000913,fpsstream_000909,What best describes why the wrestler on the right falls over?,C,causality_detection,5,https://www.youtube.com/watch?v=esjZvaQKqy8,98.0,103.0,surveil_103.mp4,surveil,2784.06,594.995,287.158,middle,287.158,292.163,287.158,292.158,292.158
fpsbench_000914,fpsstream_000910,Why does the skateboarder fall over?,C,causality_detection,4,https://www.youtube.com/watch?v=wRaQ4SX5DeI,43.0,48.0,count_14.mp4,count,33.179,595.0,447.299,late,447.299,452.299,447.299,451.299,451.299
fpsbench_000915,fpsstream_000911,Why does the skateboarder fall over?,D,causality_detection,4,https://www.youtube.com/watch?v=wRaQ4SX5DeI,129.0,133.0,count_58.mp4,count,524.979,596.0,119.91,early,119.91,123.91,119.91,123.91,123.91
fpsbench_000916,fpsstream_000912,What causes the rally to end?,C,causality_detection,6,https://www.youtube.com/watch?v=wAAbGOSTg8o,30.0,34.0,subPlot_new_all_165.mp4,subPlot,106.495,596.0,271.958,middle,271.958,275.958,271.958,275.958,275.958
fpsbench_000917,fpsstream_000913,What causes the rally to end?,A,causality_detection,4,https://www.youtube.com/watch?v=wAAbGOSTg8o,35.0,40.0,subPlot_new_all_28.mp4,subPlot,85.921,595.0,523.065,late,523.065,528.065,523.065,528.065,528.065
fpsbench_000918,fpsstream_000914,What causes the rally to end?,C,causality_detection,7,https://www.youtube.com/watch?v=wAAbGOSTg8o,80.0,87.0,subPlot_new_all_171.mp4,subPlot,72.707,593.0,156.534,early,156.534,163.534,159.534,163.534,163.534
fpsbench_000919,fpsstream_000915,How many times does the chef continuously toss the noodles in the pan in the video?,C,repetitive_motion,10,https://www.youtube.com/watch?v=WIsZn_VhbCI,82.0,92.0,subPlot_new_all_7.mp4,subPlot,27.866,589.99,292.718,middle,292.718,302.728,292.718,302.718,302.718
fpsbench_000920,fpsstream_000916,How many times does the chef shake the salt container to sprinkle salt on the food?,D,repetitive_motion,10,https://www.youtube.com/watch?v=Bf3jA1yaZyM,115.0,125.0,order_125.mp4,order,158.903,589.99,422.752,late,422.752,432.762,428.752,432.752,432.752
fpsbench_000921,fpsstream_000917,How many times does the women spin just before kissing the man?,C,repetitive_motion,4,https://www.youtube.com/watch?v=H50e7FgcsQE,18.0,28.0,subPlot_new_all_104.mp4,subPlot,55.839,590.0,70.663,early,70.663,80.663,72.663,78.663,78.663
fpsbench_000922,fpsstream_000918,How many times does the singer wave his hand towards the audience?,D,repetitive_motion,4,https://www.youtube.com/watch?v=NVR-DZIw1hg,138.0,151.0,subPlot_new_all_31.mp4,subPlot,109.146,587.0,250.653,middle,250.653,263.653,250.653,263.653,263.653
fpsbench_000923,fpsstream_000919,How many times do the performers jump on their toes with both hands in the air in this video?,C,repetitive_motion,6,https://www.youtube.com/watch?v=0xN_G82Dhxo,94.0,104.0,subPlot_new_all_103.mp4,subPlot,331.985,590.0,479.23,late,479.23,489.23,481.23,487.23,487.23
fpsbench_000924,fpsstream_000920,How many times do the performers swing their hands while moving forward?,D,repetitive_motion,6,https://www.youtube.com/watch?v=0xN_G82Dhxo,155.0,165.0,order_19.mp4,order,25.126,590.0,161.064,early,161.064,171.064,163.064,167.064,167.064
fpsbench_000925,fpsstream_000921,How many times does the person playing guitar on the right moves his head in circular motions?,D,repetitive_motion,8,https://www.youtube.com/watch?v=n1kQx909pRg,70.0,80.0,order_258.mp4,order,0.744,589.99,323.365,middle,323.365,333.375,323.365,333.365,333.365
fpsbench_000926,fpsstream_000922,How many times does the person in the centre with a mic moves his head in circular motions?,C,repetitive_motion,6,https://www.youtube.com/watch?v=n1kQx909pRg,138.0,146.0,subPlot_new_all_57.mp4,subPlot,267.86,591.992,480.675,late,480.675,488.683,480.675,488.675,488.675
fpsbench_000927,fpsstream_000923,What is the match timer closest to at the moment when Mario lands the killing blow?,B,state_at_event,4,https://www.youtube.com/watch?v=rOOZgLDzogg,114.0,124.0,subPlot_new_all_176.mp4,subPlot,972.598,589.99,96.525,early,96.525,106.535,99.525,100.525,100.525
fpsbench_000928,fpsstream_000924,"When the blue marble crosses the first yellow bar in the red circular section of the track, where is the other marble?",A,state_at_event,5,https://www.youtube.com/watch?v=MNR0-rvpuzg,180.0,195.0,subPlot_new_all_5.mp4,subPlot,2198.671,584.926,310.911,middle,310.911,325.985,321.911,322.911,322.911
fpsbench_000929,fpsstream_000925,"When the white marble crosses the first yellow bar in the red circular section of the track, where are the other two marbles?",C,state_at_event,5,https://www.youtube.com/watch?v=MNR0-rvpuzg,192.0,205.0,subPlot_new_all_113.mp4,subPlot,309.36,586.955,445.211,late,445.211,458.256,454.211,455.211,455.211
fpsbench_000930,fpsstream_000926,What causes the silver marble to drop into the sink before the white marble,B,causality_detection,6,https://www.youtube.com/watch?v=MNR0-rvpuzg,45.0,59.0,subPlot_new_all_118.mp4,subPlot,150.57,585.92,108.144,early,108.144,122.224,114.144,122.144,122.144
fpsbench_000931,fpsstream_000927,What best describes the interaction between the red car and the yellow car?,C,blink_and_miss,5,https://www.youtube.com/watch?v=dqQBIiY0MCQ,83.0,97.0,subPlot_new_all_15.mp4,subPlot,180.964,585.986,319.682,middle,319.682,333.696,329.682,331.682,331.682
fpsbench_000932,fpsstream_000928,What caused the cream colored block to fall?,C,causality_detection,5,https://www.youtube.com/watch?v=QdkVhVwYJu0,8.0,23.0,subPlot_new_all_10.mp4,subPlot,195.495,584.985,499.871,late,499.871,514.886,508.871,510.871,510.871
fpsbench_000933,fpsstream_000929,What causes the white car the move?,C,causality_detection,5,https://www.youtube.com/watch?v=2wTMmi2rklY,83.0,98.0,subPlot_new_all_156.mp4,subPlot,2110.072,584.985,155.891,early,155.891,170.906,166.891,168.891,168.891
fpsbench_000934,fpsstream_000930,Which of these is true?,D,blink_and_miss,4,https://www.youtube.com/watch?v=IZZ9RGwTtb0,65.0,77.0,subPlot_new_all_178.mp4,subPlot,155.995,587.988,325.73,middle,325.73,337.742,328.73,329.73,329.73
fpsbench_000935,fpsstream_000931,Which of these is true?,B,blink_and_miss,4,https://www.youtube.com/watch?v=3dBLjtEtWFE,2.0,17.0,order_276.mp4,order,2706.701,585.0,430.889,late,430.889,445.889,435.889,440.889,440.889
fpsbench_000936,fpsstream_000932,Which of these is true about the toy truck after it splashes water in a puddle?,C,blink_and_miss,4,https://www.youtube.com/watch?v=xbUzc6ZFbGU,0.0,15.0,count_220.mp4,count,170.338,584.985,117.407,early,117.407,132.422,123.407,129.407,129.407
fpsbench_000937,fpsstream_000933,When is a vertical purple glare visible on the toy truck in the clip?,B,blink_and_miss,16,https://www.youtube.com/watch?v=xbUzc6ZFbGU,51.0,65.0,surveil_37.mp4,surveil,787.408,585.986,241.781,middle,241.781,255.795,244.781,246.781,246.781
fpsbench_000938,fpsstream_000934,Which of these is false about the ball which is launched by a toy car?,D,blink_and_miss,8,https://www.youtube.com/watch?v=2wTMmi2rklY,64.0,79.0,subPlot_new_all_84.mp4,subPlot,4521.258,584.985,499.606,late,499.606,514.621,508.606,514.606,514.606
fpsbench_000939,fpsstream_000935,What caused Megaman (in blue) to die?,A,causality_detection,7,https://www.youtube.com/watch?v=YAxlEtt5c-E,30.0,40.0,order_157.mp4,order,157.717,590.0,81.974,early,81.974,91.974,84.974,89.974,89.974
fpsbench_000940,fpsstream_000936,What are the colors of the two cars set in motion by the first car?,D,blink_and_miss,4,https://www.youtube.com/watch?v=2wTMmi2rklY,64.0,79.0,order_73.mp4,order,33.16,584.985,326.674,middle,326.674,341.689,330.674,333.674,333.674
fpsbench_000941,fpsstream_000937,What is the time displayed on the timer when the first steel ball contacts another ball?,C,state_at_event,4,https://www.youtube.com/watch?v=QdkVhVwYJu0,6.0,21.0,subPlot_new_all_125.mp4,subPlot,157.287,584.985,486.156,late,486.156,501.171,493.156,495.156,495.156
fpsbench_000942,fpsstream_000938,"When one of the ball touches the large white domino, which domino is the other ball touching?",C,state_at_event,4,https://www.youtube.com/watch?v=QdkVhVwYJu0,68.0,81.0,order_229.mp4,order,14.609,586.987,60.636,early,60.636,73.649,67.636,69.636,69.636
fpsbench_000943,fpsstream_000939,Which of the following is true about the balls which rolled down on the left and right side of the board?,C,blink_and_miss,4,https://www.youtube.com/watch?v=QdkVhVwYJu0,74.0,81.0,subPlot_new_all_111.mp4,subPlot,9.423,592.993,267.91,middle,267.91,274.917,271.91,274.91,274.91
fpsbench_000944,fpsstream_000940,Where is the red marble when the marble with white color disappears into the sink in the red section?,A,state_at_event,5,https://www.youtube.com/watch?v=oGOQf6eFA0k,47.0,62.0,subPlot_new_all_107.mp4,subPlot,1110.217,585.0,443.832,late,443.832,458.832,455.832,457.832,457.832
fpsbench_000945,fpsstream_000941,Which of these is true in the blue section when the green marble disappears into the sink?,A,state_at_event,5,https://www.youtube.com/watch?v=oGOQf6eFA0k,60.0,74.0,subPlot_new_all_126.mp4,subPlot,1022.191,586.0,170.444,early,170.444,184.444,180.444,181.444,181.444
fpsbench_000946,fpsstream_000942,"Where is the outer end of the spiral when the person touches the gear, while showing it to the camera?",C,state_at_event,5,https://www.youtube.com/watch?v=xd1a0_LkrLk,15.0,40.0,subPlot_new_all_181.mp4,subPlot,62.974,574.975,285.138,middle,285.138,310.163,304.138,306.138,306.138
fpsbench_000947,fpsstream_000943,Which of the these actions is NOT done by the cat?,D,blink_and_miss,6,https://www.youtube.com/watch?v=xd1a0_LkrLk,275.0,290.0,subPlot_new_all_78.mp4,subPlot,53.692,584.985,410.087,late,410.087,425.102,422.087,424.087,424.087
fpsbench_000948,fpsstream_000944,Which of these is true after the one dancer starts dancing?,D,synchronization_assessment,4,https://www.youtube.com/watch?v=w9dkwnoms50,15.0,30.0,surveil_185.mp4,surveil,257.836,585.0,99.238,early,99.238,114.238,106.238,107.238,107.238
fpsbench_000949,fpsstream_000945,What caused the white kind to fall over?,B,causality_detection,4,https://www.youtube.com/watch?v=DLR-uIHeHa4,255.0,270.0,subPlot_new_all_171.mp4,subPlot,290.153,585.0,293.525,middle,293.525,308.525,301.525,303.525,303.525
fpsbench_000950,fpsstream_000946,At what time on black player's clock does the black player touch the white king in the clip?,A,state_at_event,4,https://www.youtube.com/watch?v=DLR-uIHeHa4,255.0,270.0,movie101_62.mp4,movie101,1.65,585.0,485.861,late,485.861,500.861,493.861,495.861,495.861
fpsbench_000951,fpsstream_000947,Which of these best represents what caused the steel ball to move from the left side of the board to the right?,B,causality_detection,7,https://www.youtube.com/watch?v=QdkVhVwYJu0,115.0,122.0,count_224.mp4,count,0.758,592.993,172.974,early,172.974,179.981,175.974,178.974,178.974
fpsbench_000952,fpsstream_000948,Which of these events did not eventually lead to a steel ball touching a 6-6 domino in the bottom right?,A,causality_detection,4,https://www.youtube.com/watch?v=QdkVhVwYJu0,160.0,172.0,order_38.mp4,order,17.566,587.988,330.058,middle,330.058,342.07,333.058,341.058,341.058
fpsbench_000953,fpsstream_000949,What is the outcome of the player's swing?,C,blink_and_miss,6,https://www.youtube.com/watch?v=UrWd8XLk_X0,58.0,62.0,order_70.mp4,order,56.191,596.0,502.76,late,502.76,506.76,503.76,506.76,506.76
fpsbench_000954,fpsstream_000950,How many rotations does the diver do?,D,repetitive_motion,8,https://www.youtube.com/watch?v=2J6i1QA1WeI,78.0,82.0,order_74.mp4,order,37.674,596.0,66.505,early,66.505,70.505,66.505,70.505,70.505
fpsbench_000955,fpsstream_000951,How many rotations does the diver do?,B,repetitive_motion,4,https://www.youtube.com/watch?v=VHvU9Fodw9s,25.0,31.0,order_39.mp4,order,29.344,593.994,300.665,middle,300.665,306.671,303.665,306.665,306.665
fpsbench_000956,fpsstream_000952,How many rotations does the diver do?,B,repetitive_motion,4,https://www.youtube.com/watch?v=VHvU9Fodw9s,97.0,101.0,movie101_30.mp4,movie101,60.55,595.996,501.639,late,501.639,505.643,501.639,505.639,505.639
fpsbench_000957,fpsstream_000953,How many rotations does the diver do?,B,repetitive_motion,4,https://www.youtube.com/watch?v=VHvU9Fodw9s,166.0,171.0,subPlot_new_all_54.mp4,subPlot,185.71,594.995,173.229,early,173.229,178.234,173.229,178.229,178.229
fpsbench_000958,fpsstream_000954,How many rotations does the diver do?,D,repetitive_motion,6,https://www.youtube.com/watch?v=_ONGIvF-zoo,10.0,15.0,subPlot_new_all_93.mp4,subPlot,68.786,595.0,312.044,middle,312.044,317.044,312.044,317.044,317.044
fpsbench_000959,fpsstream_000955,How many rotations does the diver do?,D,repetitive_motion,6,https://www.youtube.com/watch?v=_ONGIvF-zoo,44.0,48.0,subPlot_new_all_75.mp4,subPlot,176.698,596.0,466.734,late,466.734,470.734,466.734,470.734,470.734
fpsbench_000960,fpsstream_000956,How many rotations does the diver do?,C,repetitive_motion,8,https://www.youtube.com/watch?v=P4KHMz_6fDQ,69.0,73.0,subPlot_new_all_109.mp4,subPlot,146.518,595.996,132.916,early,132.916,136.92,132.916,136.916,136.916
fpsbench_000961,fpsstream_000957,How many rotations does the diver do?,C,repetitive_motion,10,https://www.youtube.com/watch?v=P4KHMz_6fDQ,118.0,123.0,order_71.mp4,order,11.891,594.995,289.867,middle,289.867,294.872,289.867,294.867,294.867
fpsbench_000962,fpsstream_000958,How many rotations does the diver do?,A,repetitive_motion,8,https://www.youtube.com/watch?v=P4KHMz_6fDQ,165.0,172.0,order_120.mp4,order,17.531,592.993,504.752,late,504.752,511.759,507.752,511.752,511.752
fpsbench_000963,fpsstream_000959,How many rotations does the diver do?,C,repetitive_motion,10,https://www.youtube.com/watch?v=P4KHMz_6fDQ,207.0,212.0,subPlot_new_all_13.mp4,subPlot,148.224,594.995,142.323,early,142.323,147.328,142.323,147.323,147.323
fpsbench_000964,fpsstream_000960,How many rotations does the diver do?,A,repetitive_motion,6,https://www.youtube.com/watch?v=S-y6YlNcIrI,34.0,38.0,subPlot_new_all_193.mp4,subPlot,67.079,595.996,351.253,middle,351.253,355.257,351.253,355.253,355.253
fpsbench_000965,fpsstream_000961,How many rotations does the diver do?,C,repetitive_motion,7,https://www.youtube.com/watch?v=S-y6YlNcIrI,51.0,56.0,movie101_61.mp4,movie101,12.089,594.995,528.201,late,528.201,533.206,528.201,533.201,533.201
fpsbench_000966,fpsstream_000962,How does the speed of the player change throughout the video?,D,speed_recognition,4,https://www.youtube.com/watch?v=6AxIPsOvceg,99.0,106.0,order_33.mp4,order,5.155,592.992,79.446,early,79.446,86.454,79.446,86.446,86.446
fpsbench_000967,fpsstream_000963,How does the speed of the player change throughout the video?,B,speed_recognition,6,https://www.youtube.com/watch?v=6AxIPsOvceg,158.0,163.0,order_176.mp4,order,67.109,594.994,295.81,middle,295.81,300.816,295.81,300.81,300.81
fpsbench_000968,fpsstream_000964,How does the speed of the player change throughout the video?,C,speed_recognition,4,https://www.youtube.com/watch?v=6AxIPsOvceg,216.0,220.0,count_23.mp4,count,17.283,595.995,495.604,late,495.604,499.609,495.604,499.604,499.604
