video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,prune_cache,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Real-Time_Visual_Understanding__sample_241,Real-Time Visual Understanding_sample_241_3,Causal Reasoning,Why does the other character pick up the green cap left on the chair?,"['Because the green cap looked like it was expensive.', 'Because Mr. Bean accidentally left this green hat on the chair just now.', 'Because the other character needed a cap to shield from the sun.', ""Because the green cap matches the other character's outfit.""]",Because Mr. Bean accidentally left this green hat on the chair just now.,B,D) Because the green cap matches the other character's outfit.,D,0.0,290.0,291,594,1.0,False,38010,74787,0.5082,adaptive,38293,149,3084,20076560384,8,1
Real-Time_Visual_Understanding__sample_241,Real-Time Visual Understanding_sample_241_4,Causal Reasoning,Why would Mr. Bean buy the things being towed behind his car?,"['Because the items were on sale at a huge discount.', 'Because he only had five yuan on him at that time.', 'Because he thought they would be fun to use later.', 'Because he needed them for a project he was working on.']",Because he only had five yuan on him at that time.,B,A) Because the items were on sale at a huge discount.,A,0.0,409.0,410,594,1.0,False,55750,105370,0.5291,adaptive,56283,219,3084,29508501504,8,1
Real-Time_Visual_Understanding__sample_241,Real-Time Visual Understanding_sample_241_5,Causal Reasoning,Why did Mr. Bean just feed this dog with a sandwich?,"['Because Mr. Bean felt sorry for the hungry dog.', 'Because Mr. Bean had extra sandwiches to spare.', 'Because Mr. Bean wanted to make friends with the dog.', 'Because Mr. Bean wants to trick this dog into the house.']",Because Mr. Bean wants to trick this dog into the house.,D,A) Because Mr. Bean felt sorry for the hungry dog.,A,0.0,593.0,594,594,1.0,False,81534,152658,0.5341,adaptive,82240,320,3084,43117445120,8,1
Real-Time_Visual_Understanding__sample_242,Real-Time Visual Understanding_sample_242_2,Causal Reasoning,Why does Mr.Bean climb the tree?,"['Because Mr.Bean wants to retrieve the toy stuck in the tree.', 'Because Mr.Bean wants to collect leaves from the tree.', 'Because Mr.Bean wants a better view from the top of the tree.', 'Because Mr.Bean is practicing climbing skills.']",Because Mr.Bean wants to retrieve the toy stuck in the tree.,A,A) Because Mr.Bean wants to retrieve the toy stuck in the tree,A,100.0,144.0,145,646,1.0,False,25783,37265,0.6919,adaptive,25957,101,3084,13608943616,8,1
Real-Time_Visual_Understanding__sample_242,Real-Time Visual Understanding_sample_242_3,Causal Reasoning,Why are the books stacked on the floor?,"['Because there was no more space on the shelves.', 'As a step for the bird to walk down from the table.', 'Because the books were being sorted for donation.', 'Because they were recently used and not yet put away.']",As a step for the bird to walk down from the table.,B,D) Because they were recently used and not yet put away.,D,0.0,253.0,254,646,1.0,False,40807,65278,0.6251,adaptive,41120,160,3084,21558722560,8,1
Real-Time_Visual_Understanding__sample_242,Real-Time Visual Understanding_sample_242_4,Causal Reasoning,Why does the bird fly out of the window with an item?,"['Because the bird is building a nest and needs materials.', 'Because the bird is curious and wants to explore outside.', 'Because the bird is attracted to shiny objects.', 'Because this item is very precious, the bird wants to steal it away.']","Because this item is very precious, the bird wants to steal it away.",D,A) Because the bird is building a nest and needs materials.,A,0.0,413.0,414,646,1.0,False,65619,106398,0.6167,adaptive,66049,257,3084,34628698112,8,1
Real-Time_Visual_Understanding__sample_242,Real-Time Visual Understanding_sample_242_5,Causal Reasoning,Where did Mr. Bean get all this gold from?,"['Mr. Bean won it in a lottery.', 'Mr. Bean found it buried in his backyard.', ""The bird kept by Mr. Bean stole from the old lady's house."", 'Mr. Bean inherited it from a distant relative.']",The bird kept by Mr. Bean stole from the old lady's house.,C,A) Mr. Bean won it in a lottery.,A,0.0,487.0,488,646,1.0,False,75169,125416,0.5994,adaptive,75815,295,3084,39748894720,8,1
Real-Time_Visual_Understanding__sample_242,Real-Time Visual Understanding_sample_242_1,Causal Reasoning,Why is the teddy bear seen flying in the toy plane in the sky?,"['Because someone threw the teddy bear.', 'Because the wind carried the teddy bear.', 'Because Mr. Bean uses a remote control to operate the toy plane.', 'Because the teddy bear has wings.']",Because Mr. Bean uses a remote control to operate the toy plane.,C,D) Because the teddy bear has wings.,D,0.0,1440.0,646,646,1.0,True,98349,166022,0.5924,adaptive,99202,386,3084,52010418176,8,1
Real-Time_Visual_Understanding__sample_243,Real-Time Visual Understanding_sample_243_1,Causal Reasoning,Why are the two fries in the plate in front of the teddy bear gone?,"['Because Mr. Bean ate it.', 'Because the teddy bear knocked them off the plate.', 'Because the fries were moved to another plate.', 'Because the fries were given to a passing bird.']",Because Mr. Bean ate it.,A,B) Because the teddy bear knocked them off the plate.,B,0.0,106.0,107,544,1.0,False,13370,27499,0.4862,adaptive,13621,53,3084,7141326848,8,1
Real-Time_Visual_Understanding__sample_243,Real-Time Visual Understanding_sample_243_2,Causal Reasoning,Why Mr. Bean was just flipping the sofa.,"['Because Mr. Bean was looking for loose change.', 'Because Mr. Bean wanted to clean underneath the sofa.', 'Because the remote control fell into the gap of the sofa.', 'Because Mr. Bean thought something valuable was hidden inside.']",Because the remote control fell into the gap of the sofa.,C,C) Because the remote control fell into the gap of the sofa.,C,100.0,132.0,133,544,1.0,False,16505,34181,0.4829,adaptive,16962,66,3084,8892973056,8,1
Real-Time_Visual_Understanding__sample_243,Real-Time Visual Understanding_sample_243_3,Causal Reasoning,Why Mr. Bean is watching a sofa advertisement.,"['Because Mr. Bean is curious about the latest furniture trends.', 'Because Mr. Bean is helping a friend choose a new sofa.', ""Because Mr. Bean's sofa is broken, he wants to buy a new one."", 'Because Mr. Bean enjoys watching TV commercials.']","Because Mr. Bean's sofa is broken, he wants to buy a new one.",C,D) Because Mr. Bean enjoys watching TV commercials.,D,0.0,203.0,204,544,1.0,False,25351,52428,0.4835,adaptive,25957,101,3084,13608943616,8,1
Real-Time_Visual_Understanding__sample_243,Real-Time Visual Understanding_sample_243_4,Causal Reasoning,Why does the character take the teddy bear from the girl and give her money in exchange?,"['Because the teddy bear is a rare collectible that Mr. Bean wants to keep.', 'Because Mr. Bean needs the teddy bear for a special project.', 'Because Mr. Bean is selling things to pay off the money to buy a sofa.', 'Because the girl insisted on having the money instead of the teddy bear.']",Because Mr. Bean is selling things to pay off the money to buy a sofa.,C,C) Because Mr. Bean is selling things to pay off the money,C,100.0,394.0,395,544,1.0,False,51784,101515,0.5101,adaptive,52428,204,3084,27487371264,8,1
Real-Time_Visual_Understanding__sample_243,Real-Time Visual Understanding_sample_243_5,Causal Reasoning,Why did Mr. Bean drive back to the sofa shop again?,"['Because his TV remote control fell into the old sofa.', 'Because he realized he forgot to measure the space for the new sofa.', 'Because he wanted to exchange the sofa for a different color.', 'Because he left his wallet at the shop earlier.']",Because his TV remote control fell into the old sofa.,A,A) Because his TV remote control fell into the old sofa.,A,100.0,543.0,544,544,1.0,False,72908,139808,0.5215,adaptive,73759,287,3084,38670958592,8,1
Real-Time_Visual_Understanding__sample_244,Real-Time Visual Understanding_sample_244_1,Causal Reasoning,Why is the character startled?,"['Because the character is afraid of the dark.', 'Because the character finds the teddy bear.', 'Because a person enters the scene unexpectedly.', 'Because the flashlight stops working.']",Because a person enters the scene unexpectedly.,C,C) Because a person enters the scene unexpectedly.,C,100.0,11.0,12,530,1.0,False,2028,3084,0.6576,adaptive,2056,8,3084,0,8,1
Real-Time_Visual_Understanding__sample_244,Real-Time Visual Understanding_sample_244_2,Causal Reasoning,Why is Mr. Bean holding two iron pots in his hands?,"['Because Mr. Bean is preparing to cook a meal.', 'Because Mr. Bean was trying to catch a mouse.', 'Because Mr. Bean wanted to wake up the old lady who was sleepwalking onto his bed.', 'Because Mr. Bean thought they would make a funny noise.']",Because Mr. Bean wanted to wake up the old lady who was sleepwalking onto his bed.,C,A) Because Mr. Bean is preparing to cook a meal.,A,0.0,151.0,152,530,1.0,False,21376,39064,0.5472,adaptive,21588,84,3084,11318329344,8,1
Real-Time_Visual_Understanding__sample_244,Real-Time Visual Understanding_sample_244_3,Causal Reasoning,Why does the person enter the building to inquire about rooms for rent?,"['Because he is looking for a place closer to his workplace.', 'Because he needs a temporary place to stay while his house is being renovated.', 'Because the person have no money.', 'Because he was evicted by his previous landlord.']",Because he was evicted by his previous landlord.,D,B) Because he needs a temporary place to stay while his house is being renov,B,0.0,273.0,274,530,1.0,False,37917,70418,0.5385,adaptive,38293,149,3084,20076560384,8,1
Real-Time_Visual_Understanding__sample_244,Real-Time Visual Understanding_sample_244_4,Causal Reasoning,Why do landlords now take the money and run away?,"['Because they are in a hurry and promise to return later.', 'Because she is a fraud, the house is fake.', ""Because they misunderstood and thought the tenant didn't need a receipt."", 'Because they were threatened by someone and had to leave quickly.']","Because she is a fraud, the house is fake.",B,A) Because they are in a hurry and promise to return later.,A,0.0,406.0,407,530,1.0,False,56522,104599,0.5404,adaptive,57054,222,3084,29912727552,8,1
Real-Time_Visual_Understanding__sample_244,Real-Time Visual Understanding_sample_244_5,Causal Reasoning,Who is the person in the video now?,"[""It's Mr. Bean's twin brother."", ""It's a character from a different show."", ""It's a lookalike impersonating Mr. Bean."", ""It's Mr. Bean in disguise.""]",It's Mr. Bean in disguise.,D,C) It's a lookalike impersonating Mr. Bean,C,0.0,529.0,530,530,1.0,False,74032,136210,0.5435,adaptive,74787,291,3084,39209926656,8,1
Real-Time_Visual_Understanding__sample_245,Real-Time Visual Understanding_sample_245_1,Causal Reasoning,Why did the elderly woman step off the bus with a tray of tea?,"['To serve tea to the bus driver during his break.', 'To offer refreshments to passengers waiting at the bus stop.', 'To deliver food to the elderly lady in a pink dress who has a foot injury.', 'To serve tea to passengers waiting at the bus stop.']",To deliver food to the elderly lady in a pink dress who has a foot injury.,C,B) To offer refreshments to passengers waiting at the bus stop.,B,0.0,21.0,22,557,1.0,False,3358,5654,0.5939,adaptive,3598,14,3084,1886388224,8,1
Real-Time_Visual_Understanding__sample_245,Real-Time Visual Understanding_sample_245_2,Causal Reasoning,Why is Mr. Bean in the hospital ward?,"['Because he is visiting a friend who is a patient.', 'Because this is his fantasy.', 'Because he mistakenly walked into the wrong building.', 'Because he is participating in a medical study.']",Because this is his fantasy.,B,A) Because he is visiting a friend who is a patient.,A,0.0,149.0,150,557,1.0,False,20463,38550,0.5308,adaptive,20817,81,3084,10914103296,8,1
